epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,11814.1,0.22167,0.1943,0.80746,0.97655,0.97025,0.98501,0.95848,0.21956,0.21223,0.80469,0.00043389,0.00043389,0.00043389
75,11948.4,0.21311,0.18578,0.8068,0.97998,0.97618,0.99008,0.96546,0.2117,0.18458,0.80401,0.000428423,0.000428423,0.000428423
76,12056.8,0.21091,0.17891,0.8031,0.97977,0.9707,0.98577,0.95921,0.2087,0.21214,0.8032,0.000422956,0.000422956,0.000422956
77,12188.7,0.20878,0.17772,0.80531,0.98416,0.97079,0.98675,0.96057,0.21309,0.19099,0.80551,0.000417488,0.000417488,0.000417488
78,12363.8,0.20524,0.18037,0.80691,0.97718,0.96631,0.98619,0.95718,0.22598,0.20748,0.8085,0.000412021,0.000412021,0.000412021
79,12523,0.20912,0.17811,0.8041,0.9666,0.97979,0.98784,0.96381,0.21579,0.19865,0.80442,0.000406554,0.000406554,0.000406554
80,12693.4,0.2014,0.17645,0.8026,0.97672,0.98468,0.99096,0.96813,0.20723,0.17448,0.80454,0.000401087,0.000401087,0.000401087
81,12866,0.20501,0.17815,0.80434,0.97807,0.97921,0.9895,0.96568,0.20869,0.18603,0.80369,0.000395619,0.000395619,0.000395619
82,13027.6,0.2056,0.1751,0.80473,0.96793,0.97092,0.98215,0.95454,0.20726,0.21752,0.80565,0.000390152,0.000390152,0.000390152
83,13182.1,0.20279,0.17817,0.79939,0.97449,0.97839,0.98645,0.96051,0.21494,0.19823,0.80634,0.000384685,0.000384685,0.000384685
84,13299.8,0.20246,0.17266,0.80247,0.97778,0.97532,0.98511,0.95969,0.20946,0.20068,0.80355,0.000379218,0.000379218,0.000379218
85,13514.8,0.19847,0.17395,0.80506,0.97684,0.97801,0.98901,0.96501,0.2033,0.18243,0.8017,0.00037375,0.00037375,0.00037375
86,13659.5,0.20182,0.17312,0.80175,0.97814,0.9746,0.98515,0.95773,0.21963,0.19862,0.8068,0.000368283,0.000368283,0.000368283
87,13820.6,0.20266,0.17976,0.80805,0.98433,0.9798,0.99116,0.969,0.20886,0.16895,0.80312,0.000362816,0.000362816,0.000362816
88,13947.6,0.19637,0.1664,0.79819,0.9729,0.98147,0.98823,0.96497,0.20404,0.197,0.80263,0.000357349,0.000357349,0.000357349
89,14147.9,0.19355,0.16657,0.80377,0.97994,0.98475,0.99046,0.9672,0.2076,0.17444,0.80079,0.000351881,0.000351881,0.000351881
90,14350.3,0.19493,0.1682,0.8035,0.97996,0.96851,0.98952,0.96368,0.20592,0.19655,0.80589,0.000346414,0.000346414,0.000346414
91,14556.6,0.19131,0.16394,0.80297,0.97985,0.97592,0.98947,0.96599,0.20273,0.1867,0.80503,0.000340947,0.000340947,0.000340947
92,14707.7,0.19084,0.16189,0.80277,0.98165,0.97821,0.99077,0.96742,0.20037,0.17558,0.80421,0.00033548,0.00033548,0.00033548
93,14984.8,0.18784,0.16209,0.80215,0.97326,0.97579,0.98618,0.96179,0.20572,0.19643,0.80602,0.000330012,0.000330012,0.000330012
94,15148.2,0.18826,0.16633,0.79979,0.97284,0.97973,0.98753,0.96381,0.2048,0.19408,0.80536,0.000324545,0.000324545,0.000324545
95,375.348,0.19015,0.16655,0.79871,0.98385,0.97636,0.98966,0.96455,0.20214,0.1684,0.80513,0.000319078,0.000319078,0.000319078
96,679.825,0.18845,0.16291,0.79875,0.9733,0.98349,0.99044,0.96675,0.19479,0.18967,0.80044,0.000313611,0.000313611,0.000313611
97,879.213,0.18333,0.15309,0.79179,0.97426,0.9829,0.99062,0.96646,0.19514,0.17283,0.80064,0.000308143,0.000308143,0.000308143
98,1078.66,0.18903,0.16595,0.80222,0.98038,0.96515,0.9853,0.96062,0.20209,0.20553,0.80343,0.000302676,0.000302676,0.000302676
99,1284.72,0.18468,0.15467,0.79553,0.98119,0.97305,0.99103,0.96806,0.19903,0.19076,0.80246,0.000297209,0.000297209,0.000297209
100,1446.36,0.17763,0.15352,0.79572,0.97728,0.97928,0.98721,0.96542,0.1929,0.18086,0.80194,0.000291742,0.000291742,0.000291742
101,1680.86,0.18189,0.1529,0.79684,0.98678,0.97641,0.98792,0.96406,0.20894,0.17955,0.80588,0.000286274,0.000286274,0.000286274
102,1864.44,0.1821,0.15358,0.80056,0.97387,0.97288,0.98346,0.96163,0.19512,0.20569,0.80313,0.000280807,0.000280807,0.000280807
103,2016.03,0.17673,0.15131,0.79953,0.97565,0.97716,0.98524,0.96113,0.20156,0.19496,0.80516,0.00027534,0.00027534,0.00027534
104,2158.64,0.17598,0.14914,0.79722,0.98171,0.97481,0.98548,0.96223,0.19753,0.18657,0.80194,0.000269873,0.000269873,0.000269873
105,2354.05,0.17604,0.15109,0.79932,0.97382,0.97377,0.98339,0.95831,0.20209,0.21074,0.80226,0.000264405,0.000264405,0.000264405
106,2552.8,0.17242,0.14641,0.79427,0.98112,0.97662,0.98795,0.96429,0.19314,0.18089,0.79885,0.000258938,0.000258938,0.000258938
107,2777.38,0.17689,0.15171,0.79346,0.98034,0.97344,0.98536,0.96265,0.2015,0.19929,0.80174,0.000253471,0.000253471,0.000253471
108,2959.83,0.17417,0.15138,0.79198,0.97787,0.98327,0.98942,0.96821,0.19396,0.16921,0.80018,0.000248004,0.000248004,0.000248004
109,3179.21,0.17261,0.14669,0.79988,0.97918,0.97782,0.98533,0.9627,0.19393,0.18906,0.80019,0.000242536,0.000242536,0.000242536
110,3386.18,0.17139,0.1486,0.79422,0.98103,0.97318,0.98799,0.96481,0.19217,0.18403,0.79996,0.000237069,0.000237069,0.000237069
111,3698.23,0.17425,0.15149,0.7943,0.98376,0.98175,0.99011,0.9694,0.18786,0.16028,0.80059,0.000231602,0.000231602,0.000231602
112,3923.56,0.17057,0.14916,0.7929,0.98237,0.97871,0.98843,0.96714,0.1958,0.18463,0.79981,0.000226135,0.000226135,0.000226135
113,4074.71,0.16557,0.13996,0.79214,0.9834,0.97647,0.98918,0.96902,0.18632,0.17513,0.79749,0.000220667,0.000220667,0.000220667
114,4292.47,0.17306,0.15121,0.79281,0.97364,0.9805,0.98991,0.96691,0.19362,0.18606,0.80033,0.0002152,0.0002152,0.0002152
115,4542.84,0.16396,0.14155,0.7945,0.97644,0.97737,0.99099,0.96877,0.18776,0.18409,0.79947,0.000209733,0.000209733,0.000209733
116,4726.66,0.16405,0.13956,0.79202,0.98006,0.9826,0.98986,0.96986,0.18404,0.17358,0.79752,0.000204265,0.000204265,0.000204265
117,4921.94,0.15861,0.13517,0.7958,0.982,0.97536,0.98778,0.96746,0.18444,0.18006,0.79695,0.000198798,0.000198798,0.000198798
118,5115.64,0.16429,0.14211,0.79702,0.97449,0.9757,0.9854,0.96296,0.19004,0.20061,0.80027,0.000193331,0.000193331,0.000193331
119,5332.11,0.16033,0.13491,0.78857,0.97652,0.97228,0.98614,0.96487,0.18878,0.1984,0.80142,0.000187864,0.000187864,0.000187864
120,5510.7,0.16086,0.13917,0.79546,0.98217,0.97359,0.98812,0.96549,0.19227,0.18741,0.80234,0.000182396,0.000182396,0.000182396
121,5687.66,0.15735,0.13596,0.79257,0.97297,0.98197,0.98648,0.96493,0.19187,0.19089,0.80325,0.000176929,0.000176929,0.000176929
122,5885.01,0.15827,0.13245,0.79177,0.97719,0.98063,0.987,0.96618,0.19491,0.18795,0.80201,0.000171462,0.000171462,0.000171462
